,Advert Date,City,Brand,Model,Motor,Year,Kilometres,Colors,Price
2184,08 Ekim 2024,"Antalya
Muratpaşa",Toyota,Corolla,Cross 1.8,2023,9.210,Kırmızı,1.775.000
2185,08 Ekim 2024,"İstanbul
Şişli",Cupra,Formentor,1.5 TSI,2024,6.001,Gri (Gümüş),1.995.000
2186,08 Ekim 2024,"Bursa
Nilüfer",Kia,Sportage,1.6 CRDI,2020,78.000,Siyah,1.300.000
2187,08 Ekim 2024,"Eskişehir
Tepebaşı",Mazda,CX-5,2.0i SkyActive-G,2012,154.823,Siyah,975.000
2188,08 Ekim 2024,"Bursa
İnegöl",Dacia,Duster,1.5 dCi,2017,192.000,Beyaz,705.000
2189,08 Ekim 2024,"Ankara
Keçiören",Volkswagen,Tiguan,1.4 TSI,2016,79.000,Beyaz,1.380.000
2190,08 Ekim 2024,"Ankara
Gölbaşı",Nissan,Juke,1.0 DIG-T,2023,13.500,Gri (metalik),1.390.000
2191,08 Ekim 2024,"Uşak
Merkez",Alfa,Romeo,Tonale 1.6,2022,28.500,Beyaz,1.520.000
2192,08 Ekim 2024,"Rize
Pazar",Mitsubishi,L,200 4x4,2017,160.000,Beyaz,815.000
2193,08 Ekim 2024,"İstanbul
Tuzla",Chevrolet,Captiva,2.0 D,2013,176.000,Beyaz,950.000
2194,08 Ekim 2024,"Çankırı
Merkez",Seat,Ateca,1.5 EcoTSI,2023,12.500,Beyaz,1.750.000
2195,08 Ekim 2024,"Malatya
Yeşilyurt",Kia,Stonic,1.0 T-GDI,2023,24.000,Kırmızı,1.090.000
2196,08 Ekim 2024,"İstanbul
Başakşehir",Nissan,Juke,1.5 dCi,2012,233.538,Füme,550.000
2197,08 Ekim 2024,"Muğla
Bodrum",Volkswagen,Amarok,2.0 BITDI,2014,253.000,Beyaz,870.000
2198,08 Ekim 2024,"İstanbul
Büyükçekmece",Fiat,Egea,Cross 1.4,2023,15.000,Mavi,910.000
2199,08 Ekim 2024,"Şanlıurfa
Karaköprü",Opel,Mokka,1.2 T,2022,15.000,Beyaz,1.305.000
2200,08 Ekim 2024,"İstanbul
Bahçelievler",Skoda,Karoq,1.5 TSI,2022,25.000,Gri,1.665.000
2201,08 Ekim 2024,"İstanbul
Bahçelievler",Citroen,C5,Aircross 1.6,2022,37.000,Mavi,1.619.000
2202,08 Ekim 2024,"Gaziantep
Şehitkamil",Nissan,Qashqai,1.5 dCi,2012,280.000,Beyaz,605.000
2203,08 Ekim 2024,"İstanbul
Beylikdüzü",Hyundai,Kona,1.0 T-GDI,2022,39.000,Beyaz,1.200.000
2204,08 Ekim 2024,"Kocaeli
Çayırova",Kia,Sportage,1.6 GSL,2012,146.000,Beyaz,810.000
2205,08 Ekim 2024,"Samsun
Bafra",Chevrolet,Captiva,2.0 D,2011,233.000,Siyah,665.000
2206,08 Ekim 2024,"İstanbul
Kartal",Chevrolet,Captiva,2.0 D,2016,218.000,Siyah,745.500
2207,08 Ekim 2024,"İstanbul
Gaziosmanpaşa",Opel,Grandland,X 1.5,2020,48.500,Mavi (metalik),1.440.000
2208,08 Ekim 2024,"Samsun
Bafra",Nissan,Qashqai,1.6 dCi,2017,226.000,Siyah,1.225.000
2209,08 Ekim 2024,"Bursa
Nilüfer",Renault,Captur,0.9 Touch,2013,29.000,Siyah,774.900
2210,08 Ekim 2024,"Batman
Merkez",Kia,Stonic,1.4 MPI,2023,28.000,Beyaz,1.055.000
2211,08 Ekim 2024,"Trabzon
Ortahisar",Isuzu,D-Max,2.5 D,2010,414.000,Siyah,650.000
2212,08 Ekim 2024,"Zonguldak
Kozlu",Volkswagen,Tiguan,1.4 TSI,2017,186.500,Siyah,1.200.000
2213,08 Ekim 2024,"Bursa
Gemlik",Nissan,Qashqai,1.6 dCi,2016,145.000,Beyaz,1.045.000
2214,08 Ekim 2024,"Şanlıurfa
Viranşehir",Fiat,Egea,Cross 1.4,2023,20.000,Beyaz,810.000
2215,08 Ekim 2024,"İstanbul
Esenyurt",Kia,Sportage,1.6 GDI,2013,82.700,Beyaz,820.000
2216,08 Ekim 2024,"İzmir
Ödemiş",Honda,CR-V,2.0i Executive,2010,225.000,Beyaz,1.060.000
2217,08 Ekim 2024,"Bursa
Osmangazi",Renault,Kadjar,1.2 TCe,2015,85.500,Siyah,855.000
2218,08 Ekim 2024,"Ankara
Çankaya",Hyundai,Tucson,2.0 CRDi,2006,221.000,Siyah,600.000
2219,08 Ekim 2024,"Giresun
Espiye",Kia,Sportage,2.0 CRDi,2007,287.000,Siyah,625.000
2220,08 Ekim 2024,"Giresun
Espiye",Dacia,Duster,1.3 Tce,2022,35.000,Turuncu,1.180.000
2221,08 Ekim 2024,"Artvin
Hopa",Toyota,Hilux,2.4 D-4D,2016,96.000,Kırmızı,1.035.000
2222,08 Ekim 2024,"Ankara
Yenimahalle",Peugeot,2008,1.2 e-VTi,2014,115.000,Siyah,630.000
2223,08 Ekim 2024,"Kayseri
Melikgazi",Chevrolet,Captiva,2.0 D,2010,165.000,Siyah,550.000
2224,08 Ekim 2024,"Aydın
İncirliova",Mitsubishi,L,200 4x2,2000,294.000,Beyaz,352.500
2225,08 Ekim 2024,"Kocaeli
Gebze",Mitsubishi,L,200 4x4,2013,346.000,Beyaz,635.000
2226,08 Ekim 2024,"Tekirdağ
Çerkezköy",Land,Rover,Freelander 2.0,2003,341.000,Kahverengi,515.000
2227,08 Ekim 2024,"Ankara
Keçiören",Chevrolet,Captiva,2.0 D,2013,145.000,Beyaz,925.000
2228,08 Ekim 2024,"İzmir
Karşıyaka",Citroen,C5,Aircross 1.5,2023,28.000,Gri (titanyum),1.825.000
2229,08 Ekim 2024,"İstanbul
Sarıyer",Nissan,X-Trail,2.0 dCi,2008,238.000,Siyah,820.000
2230,08 Ekim 2024,"Denizli
Sarayköy",Audi,Q5,2.0 TDI,2011,262.129,Beyaz,1.179.000
2231,08 Ekim 2024,"Denizli
Sarayköy",Peugeot,2008,1.2 PureTech,2021,35.000,Beyaz,1.265.000
2232,08 Ekim 2024,"İstanbul
Kartal",Fiat,Egea,Cross 1.4,2022,20.000,Gri (Gümüş),795.000
2233,08 Ekim 2024,"İstanbul
Kadıköy",Kia,Sportage,1.6 CRDI,2021,58.000,Gri,1.370.000
2234,08 Ekim 2024,"Kastamonu
Azdavay",Skoda,Kodiaq,1.5 TSI,2020,94.800,Gri,1.435.000
2235,08 Ekim 2024,"Kilis
Merkez",Hyundai,Tucson,1.6 T-GDi,2022,25.900,Gri,1.869.000
2236,08 Ekim 2024,"Denizli
Tavas",Kia,Sportage,1.6 GDI,2014,157.000,Gri,940.000
2237,08 Ekim 2024,"İzmir
Urla",Volkswagen,Tiguan,1.4 TSI,2017,135.000,Füme,1.550.000
2238,08 Ekim 2024,"Manisa
Gördes",Renault,Captur,1.5 dCi,2015,115.000,Bej,845.000
2239,08 Ekim 2024,"Hatay
Antakya",Nissan,Juke,1.6 Platinum,2012,224.000,Kahverengi,620.000
2240,08 Ekim 2024,"İstanbul
Beylikdüzü",Nissan,Juke,1.6 Sky,2017,92.000,Siyah,855.000
2241,08 Ekim 2024,"İstanbul
Bahçelievler",Opel,Crossland,1.2 T,2024,7.150,Gri (titanyum),1.115.000
2242,08 Ekim 2024,"Balıkesir
Bandırma",Opel,Crossland,1.2 T,2023,10.500,Beyaz,1.170.000
2243,08 Ekim 2024,"Kocaeli
İzmit",Nissan,Pathfinder,2.4  ,1990,425.000,Yeşil,255.500
2244,08 Ekim 2024,"Bursa
Osmangazi",Ford,Ranger,2.2 TDCi,2017,225.000,Mavi,1.095.000
2245,08 Ekim 2024,"Ankara
Çankaya",Hyundai,Santa,Fe 2.0,2005,485.000,Lacivert,410.000
2246,08 Ekim 2024,"Manisa
Kula",Toyota,Hilux,2.4 D,1991,470.000,Lacivert,440.000
2247,08 Ekim 2024,"Antalya
Alanya",Nissan,Skystar,4x2  ,2007,509.000,Gri (Gümüş),390.000
2248,08 Ekim 2024,"Bitlis
Tatvan",Volkswagen,T-Cross,1.0 TSI,2022,40.500,Turuncu,999.999
2249,08 Ekim 2024,"Mersin
Mezitli",Volkswagen,Tiguan,1.5 TSI,2023,21.000,Siyah,1.899.000
2250,08 Ekim 2024,"İstanbul
Kağıthane",Cupra,Formentor,1.5 TSI,2023,11.658,Gri (titanyum),1.945.000
2251,08 Ekim 2024,"Mersin
Tarsus",Cupra,Formentor,1.5 TSI,2023,25.000,Gri,1.890.000
2252,08 Ekim 2024,"İstanbul
Üsküdar",Peugeot,3008,1.5 BlueHDI,2024,7.000,Beyaz,1.980.000
2253,08 Ekim 2024,"İstanbul
Sancaktepe",Seat,Ateca,1.5 EcoTSI,2024,8.600,Beyaz,1.900.000
2254,08 Ekim 2024,"Manisa
Şehzadeler",Land,Rover,Range Sport,2012,300.000,Beyaz,1.675.000
2255,08 Ekim 2024,"İstanbul
Bağcılar",Chery,Tiggo,1.6 Acteco,2009,106.000,Gri,415.000
2256,08 Ekim 2024,"Ankara
Altındağ",Dacia,Duster,1.6 Sce,2020,64.100,Beyaz,815.000
2257,08 Ekim 2024,"Kocaeli
Başiskele",Opel,Mokka,1.2 T,2023,25.000,Beyaz,1.310.000
2258,08 Ekim 2024,"Bursa
Nilüfer",Land,Rover,Discovery 2.7,2011,220.000,Siyah,1.320.000
2259,08 Ekim 2024,"Aydın
Germencik",Nissan,Navara,2.5 D,2011,110.000,Beyaz,725.000
2260,08 Ekim 2024,"Hatay
Belen",Hyundai,Bayon,1.4 MPI,2023,21.000,Beyaz,1.025.000
2261,08 Ekim 2024,"İstanbul
Bağcılar",Ford,EcoSport,1.0 EcoBoost,2021,50.000,Mavi,920.000
2262,08 Ekim 2024,"Muğla
Fethiye",Mitsubishi,L,200 4x2,2011,163.000,Beyaz,785.000
2263,08 Ekim 2024,"Manisa
Soma",Nissan,Qashqai,1.5 dCi,2020,109.000,Beyaz,1.360.000
2264,08 Ekim 2024,"İstanbul
Kadıköy",Porsche,Cayenne,4.0 GTS,2022,7.300,Gri,16.500.000
2265,08 Ekim 2024,"İstanbul
Bağcılar",Porsche,Cayenne,S Diesel,2013,250.000,Siyah,3.300.000
2266,08 Ekim 2024,"İstanbul
Beşiktaş",Volkswagen,Tiguan,1.5 TSI,2022,60.000,Siyah,1.950.000
2267,08 Ekim 2024,"İstanbul
Tuzla",Opel,Crossland,1.2 T,2023,25.000,Gri (metalik),1.100.000
2268,08 Ekim 2024,"Ankara
Polatlı",Mitsubishi,L,200 4x2,2010,428.000,Siyah,615.000
2269,08 Ekim 2024,"Hatay
Antakya",Renault,Kadjar,1.5 dCi,2015,180.000,Lacivert,825.000
2270,08 Ekim 2024,"Ankara
Çankaya",Toyota,Hilux,2.4 D-4D,2021,42.450,Yeşil (metalik),1.595.000
2271,08 Ekim 2024,"Kütahya
Merkez",Fiat,Egea,Cross 1.4,2021,23.000,Mavi,835.000
2272,08 Ekim 2024,"Hakkari
Merkez",Toyota,Hilux,2.4 D-4D,2017,170.000,Beyaz,1.050.000
2273,08 Ekim 2024,"Kütahya
Merkez",Kia,Sportage,1.6 GDI,2012,133.000,Beyaz,855.000
2274,08 Ekim 2024,"Eskişehir
Tepebaşı",Fiat,Egea,Cross 1.4,2023,11.000,Turuncu,865.000
2275,08 Ekim 2024,"Antalya
Muratpaşa",Land,Rover,Range Sport,2006,309.000,Gri (Gümüş),1.375.000
2276,08 Ekim 2024,"İstanbul
Küçükçekmece",Hyundai,Tucson,2.0 CRDi,2008,199.000,Siyah,620.000
2277,08 Ekim 2024,"Trabzon
Ortahisar",Chery,Tiggo,8 Pro,2023,6.100,Gri,1.685.000
2278,08 Ekim 2024,"Kahramanmaraş
Onikişubat",Nissan,Qashqai,1.6 Tekna,2009,260.000,Lacivert,635.000
2279,08 Ekim 2024,"Mersin
Anamur",Audi,Q7,3.0 TDI,2007,250.000,Mavi,1.050.000
2280,08 Ekim 2024,"İstanbul
Bayrampaşa",Fiat,Egea,Cross 1.4,2024,6.100,Beyaz,990.000
2281,08 Ekim 2024,"Manisa
Akhisar",Dacia,Duster,1.5 dCi,2012,175.000,Gri,640.000
2282,08 Ekim 2024,"İzmir
Urla",Citroen,C5,Aircross 1.6,2020,69.000,Beyaz,1.490.000
2283,08 Ekim 2024,"İstanbul
Sultanbeyli",Toyota,C-HR,1.8 Hybrid,2020,51.000,Mavi (metalik),1.255.000
2284,08 Ekim 2024,"İstanbul
Çekmeköy",DS,Automobiles,DS7 Crossback,2022,24.000,Şampanya,1.925.000
2285,08 Ekim 2024,"İstanbul
Üsküdar",Honda,HR-V,1.5 e-HEV,2022,40.700,Beyaz,1.725.000
2286,08 Ekim 2024,"Manisa
Soma",Renault,Austral,1.3 Hybrid,2023,14.000,Gri,1.875.000
2287,08 Ekim 2024,"Muş
Merkez",Honda,CR-V,1.6 i-DTEC,2017,28.000,Kahverengi,1.700.000
2288,08 Ekim 2024,"İzmir
Seferihisar",Ford,Explorer,5.0 Limited,2000,294.323,Lacivert,640.000
2289,08 Ekim 2024,"İstanbul
Üsküdar",Hyundai,Tucson,2.0 CRDi,2005,358.000,Siyah,370.000
2290,08 Ekim 2024,"Trabzon
Yomra",Mitsubishi,L,200 4x2,2021,11.000,Gri,1.300.000
2291,08 Ekim 2024,"Sivas
Merkez",Opel,Crossland,1.2 T,2022,15.500,Füme,1.090.000
2292,08 Ekim 2024,"Kütahya
Merkez",Fiat,Egea,Cross 1.4,2022,28.000,Beyaz,845.000
2293,08 Ekim 2024,"Adana
Çukurova",Dacia,Duster,1.5 dCi,2016,109.000,Beyaz,830.000
2294,08 Ekim 2024,"İstanbul
Kartal",Nissan,Juke,1.6 Sport,2011,88.000,Kırmızı,755.000
2295,08 Ekim 2024,"Amasya
Merzifon",Volkswagen,Tiguan,1.4 TSI,2011,117.500,Siyah,790.000
2296,08 Ekim 2024,"İstanbul
Pendik",MINI,Cooper,Countryman 1.6,2016,86.000,Mavi,1.175.000
2297,08 Ekim 2024,"Mersin
Erdemli",Hyundai,Tucson,1.6 CRDi,2024,6.001,Beyaz,2.500.000
2298,08 Ekim 2024,"Ankara
Akyurt",Citroen,C3,Aircross 1.2,2020,75.000,Bej,1.059.000
2299,08 Ekim 2024,"Konya
Karatay",Hyundai,Santa,Fe 2.2,2009,244.000,Gri (Gümüş),690.000
2300,08 Ekim 2024,"Eskişehir
Odunpazarı",Opel,Grandland,X 1.5,2020,119.000,Beyaz,1.238.000
2301,08 Ekim 2024,"Bursa
Nilüfer",Nissan,Qashqai,1.3 DIG-T,2023,40.211,Siyah,1.650.000
2302,08 Ekim 2024,"İstanbul
Küçükçekmece",Fiat,Egea,Cross 1.4,2022,41.000,Turuncu,850.000
2303,08 Ekim 2024,"Bursa
Nilüfer",Dacia,Sandero,Stepway 1.0,2023,18.532,Beyaz,880.000
2304,08 Ekim 2024,"Antalya
Aksu",Mitsubishi,Eclipse,Cross 1.5,2018,110.000,Kahverengi,1.050.000
2305,08 Ekim 2024,"İstanbul
Kadıköy",Kia,Sportage,1.6 GDI,2014,78.000,Beyaz,900.950
2306,08 Ekim 2024,"Mersin
Mezitli",Nissan,Juke,1.6 Sky,2018,44.000,Bordo,925.000
2307,08 Ekim 2024,"Eskişehir
Odunpazarı",BMW,X1,18i sDrive,2016,119.000,Siyah,1.515.000
2308,08 Ekim 2024,"Amasya
Merkez",Opel,Mokka,1.2 T,2023,30.000,Beyaz,1.228.000
2309,08 Ekim 2024,"İstanbul
Ataşehir",BMW,X3,20i sDrive,2018,69.500,Siyah,2.275.000
2310,08 Ekim 2024,"Manisa
Salihli",Nissan,Qashqai,1.6 dCi,2018,58.000,Beyaz,1.260.000
2311,08 Ekim 2024,"Diyarbakır
Bağlar",Nissan,Qashqai,1.5 dCi,2020,38.000,Gri,1.580.000
2312,08 Ekim 2024,"Tekirdağ
Çorlu",Volvo,XC60,2.0 D4,2019,188.000,Siyah,2.660.000
2313,08 Ekim 2024,"Sivas
Merkez",Fiat,Egea,Cross 1.4,2023,39.749,Beyaz,810.000
2314,08 Ekim 2024,"Erzincan
Merkez",Fiat,Egea,Cross 1.4,2023,13.500,Turuncu,835.000
2315,08 Ekim 2024,"Eskişehir
Odunpazarı",Kia,Sportage,1.6 GDI,2014,179.000,Kahverengi,710.000
2316,08 Ekim 2024,"Bursa
Nilüfer",Citroen,C5,Aircross 1.5,2020,57.200,Kırmızı,1.475.000
2317,08 Ekim 2024,"İstanbul
Beşiktaş",Hyundai,Ioniq,5 Progressive,2024,10.635,Yeşil,1.695.000
2318,08 Ekim 2024,"Kocaeli
Gebze",Honda,CR-V,2.2 i-DTEC,2012,250.400,Beyaz,790.000
2319,08 Ekim 2024,"Aydın
Efeler",Opel,Grandland,X 1.5,2020,12.500,Bordo,1.550.000
2320,08 Ekim 2024,"Samsun
İlkadım",Chevrolet,Captiva,2.0 D,2010,188.340,Siyah,695.000
2321,08 Ekim 2024,"Kastamonu
Tosya",Peugeot,2008,1.5 BlueHDI,2021,35.000,Mavi,1.390.000
2322,08 Ekim 2024,"Yalova
Merkez",Ford,Kuga,1.5 TDCi,2017,95.500,Gri (titanyum),1.275.000
2323,08 Ekim 2024,"Ankara
Çankaya",Peugeot,2008,1.2 PureTech,2023,6.001,Siyah,1.635.000
2324,08 Ekim 2024,"Çanakkale
Ezine",Renault,Kadjar,1.5 dCi,2017,127.000,Kırmızı,1.180.000
2325,08 Ekim 2024,"İzmir
Çiğli",Dacia,Sandero,Stepway 1.0,2024,7.500,Yeşil (metalik),1.050.000
2326,08 Ekim 2024,"Diyarbakır
Bağlar",Nissan,Qashqai,1.6 dCi,2014,119.000,Beyaz,745.000
2327,08 Ekim 2024,"Denizli
Merkezefendi",Fiat,Egea,Cross 1.4,2022,56.512,Beyaz,735.000
2328,08 Ekim 2024,"Kütahya
Merkez",Opel,Crossland,1.2 T,2022,30.000,Kırmızı,1.120.000
2329,08 Ekim 2024,"Kütahya
Merkez",Opel,Crossland,1.2 T,2022,37.000,Gri,1.145.000
2330,08 Ekim 2024,"Balıkesir
Havran",Nissan,Qashqai,1.6 Tekna,2012,127.000,Beyaz,845.000
2331,08 Ekim 2024,"Malatya
Yeşilyurt",Hyundai,Bayon,1.4 MPI,2021,23.000,Füme,1.059.000
2332,08 Ekim 2024,"İzmir
Karşıyaka",Lada,Niva,1.6  ,1991,21.000,Mavi (metalik),210.000
2333,08 Ekim 2024,"İstanbul
Pendik",Fiat,Egea,Cross 1.4,2021,23.000,Mavi,820.000
2334,08 Ekim 2024,"Kayseri
Melikgazi",Ford,Puma,1.0 EcoBoost,2020,63.100,Gri (Gümüş),1.115.000
2335,08 Ekim 2024,"Kastamonu
Merkez",Volkswagen,Taigo,1.0 TSI,2022,58.000,Füme,1.465.000
2336,08 Ekim 2024,"Denizli
Merkezefendi",Nissan,Juke,1.5 dCi,2011,218.900,Kırmızı,599.000
2337,08 Ekim 2024,"Kayseri
Kocasinan",Dacia,Duster,1.6 Ambiance,2013,195.000,Beyaz,569.000
2338,08 Ekim 2024,"Erzincan
İliç",Mitsubishi,L,200 4x4,2008,300.000,Siyah,603.500
2339,08 Ekim 2024,"İzmir
Urla",Fiat,Egea,Cross 1.4,2023,15.000,Mavi,878.000
2340,08 Ekim 2024,"İstanbul
Arnavutköy",Fiat,Egea,Cross 1.4,2023,7.990,Gri (metalik),1.025.000
2341,08 Ekim 2024,"İstanbul
Bağcılar",Audi,Q3,35 TFSI,2021,58.000,Mavi,2.219.000
2342,08 Ekim 2024,"Konya
Selçuklu",Dacia,Duster,1.5 dCi,2014,210.000,Füme,720.000
2343,08 Ekim 2024,"İstanbul
Gaziosmanpaşa",Dacia,Duster,1.5 BlueDCI,2020,104.000,Beyaz,950.000
2344,08 Ekim 2024,"İstanbul
Çekmeköy",Hyundai,Tucson,1.6 CRDi,2018,75.000,Bej,1.415.000
2345,08 Ekim 2024,"Manisa
Köprübaşı",Peugeot,2008,1.2 PureTech,2023,19.800,Turuncu,1.433.000
2346,08 Ekim 2024,"Konya
Selçuklu",Citroen,C5,Aircross 1.5,2020,59.000,Beyaz,1.460.000
2347,08 Ekim 2024,"Adıyaman
Merkez",Nissan,Qashqai,1.5 dCi,2010,182.000,Gri (metalik),660.000
2348,08 Ekim 2024,"İzmir
Gaziemir",Fiat,Egea,Cross 1.4,2023,53.120,Mavi,865.000
2349,08 Ekim 2024,"Ankara
Çankaya",Nissan,X-Trail,1.6 dCi,2015,173.000,Beyaz,1.100.000
2350,08 Ekim 2024,"Karaman
Merkez",Volkswagen,Tiguan,1.5 TSI,2019,83.100,Beyaz,1.445.000
2351,08 Ekim 2024,"Bolu
Mudurnu",Volkswagen,Tiguan,1.4 TSI,2016,150.000,Lacivert,1.282.500
2352,08 Ekim 2024,"İstanbul
Esenyurt",Land,Rover,Range Evoque,2013,106.995,Beyaz,1.495.000
2353,08 Ekim 2024,"Antalya
Kepez",Fiat,Egea,Cross 1.0,2023,6.050,Kırmızı,960.000
2354,08 Ekim 2024,"Bitlis
Tatvan",Ford,Ranger,2.2 TDCi,2017,105.000,Beyaz,1.200.000
2355,08 Ekim 2024,"Antalya
Konyaaltı",Chery,Omoda,5 1.6,2023,42.000,Beyaz,1.330.000
2356,08 Ekim 2024,"Ankara
Sincan",Honda,CR-V,1.6 i-DTEC,2016,103.000,Beyaz,1.750.000
2357,08 Ekim 2024,"Ankara
Keçiören",Hyundai,Tucson,1.6 CRDi,2018,75.000,Bej,1.420.000
2358,08 Ekim 2024,"Giresun
Bulancak",Ford,Ranger,2.5 TDCi,2000,286.000,Gri,350.000
2359,08 Ekim 2024,"Ankara
Mamak",Hyundai,Bayon,1.4 MPI,2023,6.001,Kırmızı,1.220.000
2360,08 Ekim 2024,"Antalya
Muratpaşa",Toyota,Corolla,Cross 1.8,2023,41.000,Bordo,1.399.950
2361,08 Ekim 2024,"Eskişehir
Odunpazarı",BMW,X5,30d  ,2006,405.000,Siyah,850.000
2362,08 Ekim 2024,"İstanbul
Ataşehir",Citroen,C4,Cactus 1.6,2016,76.000,Beyaz,860.000
2363,08 Ekim 2024,"Diyarbakır
Ergani",Skoda,Kamiq,1.0 TSI,2023,10.000,Gri (Gümüş),1.350.000
2364,08 Ekim 2024,"İstanbul
Beylikdüzü",Volkswagen,Tiguan,1.5 TSI,2022,48.850,Siyah,1.950.000
2365,08 Ekim 2024,"Aydın
Nazilli",Nissan,Qashqai,1.6 dCi,2018,84.000,Beyaz,1.265.000
2366,08 Ekim 2024,"İstanbul
Ümraniye",Dacia,Duster,1.5 BlueDCI,2021,14.000,Beyaz,1.019.000
2367,08 Ekim 2024,"Ordu
Altınordu",BMW,X5,30d xDrive,2008,323.000,Gri,1.100.000
2368,08 Ekim 2024,"İstanbul
Ataşehir",Skoda,Kodiaq,1.5 TSI,2021,58.750,Siyah,1.749.000
2369,08 Ekim 2024,"İstanbul
Esenyurt",Toyota,C-HR,1.8 Hybrid,2021,77.000,Gri,1.345.000
2370,08 Ekim 2024,"Ordu
Altınordu",Fiat,Egea,Cross 1.4,2023,13.000,Beyaz,885.000
2371,08 Ekim 2024,"Ankara
Şereflikoçhisar",Hyundai,ix35,1.6 GDI,2014,178.000,Siyah,835.000
2372,08 Ekim 2024,"Ankara
Sincan",Peugeot,2008,1.2 PureTech,2020,196.850,Gri,1.049.000
2373,08 Ekim 2024,"Malatya
Yeşilyurt",Nissan,Juke,1.6 Tekna,2016,112.000,Beyaz,780.000
2374,08 Ekim 2024,"İstanbul
Ümraniye",Cupra,Formentor,1.5 TSI,2023,31.000,Gri,1.819.000
2375,08 Ekim 2024,"Sakarya
Geyve",Nissan,Juke,1.6 Platinum,2014,139.000,Bordo,819.000
2376,08 Ekim 2024,"İstanbul
Bağcılar",Fiat,Egea,Cross 1.6,2022,48.000,Beyaz,1.035.000
2377,08 Ekim 2024,"İzmir
Gaziemir",Ford,EcoSport,1.0 EcoBoost,2021,72.000,Mavi,860.000
2378,08 Ekim 2024,"İstanbul
Bahçelievler",Hyundai,Tucson,1.6 CRDi,2020,47.500,Kırmızı,1.699.000
2379,08 Ekim 2024,"İstanbul
Bağcılar",Skoda,Kodiaq,1.5 TSI,2021,48.000,Gri,1.850.000
2380,08 Ekim 2024,"Trabzon
Yomra",Mitsubishi,L,200 4x4,2021,24.000,Kırmızı,1.450.000
2381,08 Ekim 2024,"İstanbul
Bağcılar",Ssangyong,Tivoli,1.6 D,2017,120.000,Siyah,850.000
2382,08 Ekim 2024,"Gaziantep
Şehitkamil",Nissan,Qashqai,1.5 dCi,2015,230.890,Gri,719.900
2383,08 Ekim 2024,"Bursa
Gemlik",Toyota,Hilux,2.4 D-4D,2017,200.000,Beyaz,1.150.000
2384,08 Ekim 2024,"İstanbul
Ümraniye",Hyundai,ix35,1.6 GDI,2014,99.500,Gri,840.000
2385,08 Ekim 2024,"Eskişehir
Odunpazarı",Nissan,Skystar,4x2  ,2011,234.500,Siyah,499.000
2386,08 Ekim 2024,"Mardin
Kızıltepe",Hyundai,Tucson,1.6 CRDi,2021,76.000,Beyaz,1.650.000
2387,08 Ekim 2024,"Konya
Ereğli",Fiat,Egea,Cross 1.6,2022,95.552,Beyaz,1.095.000
2388,08 Ekim 2024,"Eskişehir
Odunpazarı",Honda,HR-V,4WD  ,2006,268.000,Siyah,495.000
2389,08 Ekim 2024,"Tekirdağ
Süleymanpaşa",Peugeot,3008,1.6 BlueHDi,2018,167.000,Beyaz,1.295.000
2390,08 Ekim 2024,"İzmir
Karşıyaka",MG,ZS,EV Luxury,2023,20.030,Mavi (metalik),1.320.000
2391,08 Ekim 2024,"İzmir
Karşıyaka",Kia,Sorento,2.5 CRDi,2007,155.000,Siyah,725.000
2392,08 Ekim 2024,"Bursa
Osmangazi",Subaru,XV,1.6 Elegance,2012,159.000,Beyaz,875.000
2393,08 Ekim 2024,"İzmir
Buca",Mercedes,-,Benz X,2017,86.000,Mavi,1.450.000
2394,08 Ekim 2024,"Antalya
Muratpaşa",Kia,Sportage,2.0 DSL,2008,192.080,Siyah,695.000
2395,08 Ekim 2024,"Manisa
Salihli",Opel,Crossland,1.2 T,2022,28.000,Gri,1.045.000
2396,08 Ekim 2024,"Tekirdağ
Çorlu",Volkswagen,T-Roc,1.5 TSI,2020,65.000,Beyaz,1.355.000
2397,08 Ekim 2024,"İzmir
Gaziemir",Nissan,Qashqai,1.6 dCi,2018,64.158,Beyaz,1.250.000
2398,08 Ekim 2024,"Zonguldak
Ereğli",Skoda,Kamiq,1.6 TDI,2020,112.000,Mavi,1.285.000
2399,08 Ekim 2024,"Bursa
Osmangazi",Renault,Captur,1.3 TCe,2022,23.600,Gri,1.259.750
2400,08 Ekim 2024,"Antalya
Elmalı",Fiat,Egea,Cross 1.3,2022,30.000,Beyaz,965.000
2401,08 Ekim 2024,"Muğla
Fethiye",Nissan,Qashqai,1.5 dCi,2019,22.300,Beyaz,1.530.000
2402,08 Ekim 2024,"İstanbul
Ataşehir",Peugeot,3008,1.5 BlueHDI,2023,13.466,Mavi,1.800.000
2403,08 Ekim 2024,"Van
İpekyolu",Opel,Crossland,1.2 T,2022,22.500,Lacivert,1.080.000
2404,08 Ekim 2024,"Elazığ
Merkez",Honda,CR-V,2.0i ES,1999,375.000,Siyah,394.000
2405,08 Ekim 2024,"Elazığ
Merkez",Land,Rover,Range 3.0,2004,380.000,Bej,1.470.000
2406,08 Ekim 2024,"Elazığ
Merkez",Land,Rover,Range Sport,2012,237.000,Siyah,1.800.000
2407,08 Ekim 2024,"İzmir
Buca",BMW,X3,20i sDrive,2020,73.000,Beyaz,2.550.000
2408,08 Ekim 2024,"İstanbul
Ümraniye",Kia,Sportage,1.6 GDI,2021,90.600,Beyaz,999.000
